"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"09/10/2024","AQS","060832004","1","3.6","ug/m3 LC","20","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/11/2024","AQS","060832004","1","4.5","ug/m3 LC","25","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/12/2024","AQS","060832004","1","4.9","ug/m3 LC","27","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/13/2024","AQS","060832004","1","6.4","ug/m3 LC","36","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/14/2024","AQS","060832004","1","1.2","ug/m3 LC","7","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/15/2024","AQS","060832004","1","2.3","ug/m3 LC","13","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/16/2024","AQS","060832004","1","5.2","ug/m3 LC","29","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/17/2024","AQS","060832004","1","4.4","ug/m3 LC","24","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/18/2024","AQS","060832004","1","2","ug/m3 LC","11","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/19/2024","AQS","060832004","1","0.7","ug/m3 LC","4","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/20/2024","AQS","060832004","1","0.8","ug/m3 LC","4","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/21/2024","AQS","060832004","1","0.9","ug/m3 LC","5","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/22/2024","AQS","060832004","1","2","ug/m3 LC","11","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/23/2024","AQS","060832004","1","1.2","ug/m3 LC","7","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/24/2024","AQS","060832004","1","1.7","ug/m3 LC","9","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/25/2024","AQS","060832004","1","3.5","ug/m3 LC","19","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/26/2024","AQS","060832004","1","5.2","ug/m3 LC","29","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/27/2024","AQS","060832004","1","4.1","ug/m3 LC","23","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/28/2024","AQS","060832004","1","2.2","ug/m3 LC","12","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/29/2024","AQS","060832004","1","4.6","ug/m3 LC","26","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/30/2024","AQS","060832004","1","4.8","ug/m3 LC","27","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/01/2024","AirNow","060832004","1","2.8","ug/m3 LC","16","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/02/2024","AirNow","060832004","1","5.8","ug/m3 LC","32","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/06/2024","AirNow","060832004","1","0.5","ug/m3 LC","3","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/07/2024","AirNow","060832004","1","2.6","ug/m3 LC","14","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/08/2024","AirNow","060832004","1","4.8","ug/m3 LC","27","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/09/2024","AirNow","060832004","1","2.7","ug/m3 LC","15","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/10/2024","AirNow","060832004","1","4.8","ug/m3 LC","27","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/11/2024","AirNow","060832004","1","5.1","ug/m3 LC","28","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/12/2024","AirNow","060832004","1","2.3","ug/m3 LC","13","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/13/2024","AirNow","060832004","1","2.6","ug/m3 LC","14","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/14/2024","AirNow","060832004","1","2.5","ug/m3 LC","14","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/15/2024","AirNow","060832004","1","3.6","ug/m3 LC","20","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/16/2024","AirNow","060832004","1","2.4","ug/m3 LC","13","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/17/2024","AirNow","060832004","1","8.5","ug/m3 LC","47","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/18/2024","AirNow","060832004","1","7.2","ug/m3 LC","40","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/19/2024","AirNow","060832004","1","6.1","ug/m3 LC","34","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/20/2024","AirNow","060832004","1","5.3","ug/m3 LC","29","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/21/2024","AirNow","060832004","1","5.2","ug/m3 LC","29","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/22/2024","AirNow","060832004","1","7.1","ug/m3 LC","39","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/23/2024","AirNow","060832004","1","7.7","ug/m3 LC","43","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/24/2024","AirNow","060832004","1","10.2","ug/m3 LC","53","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/25/2024","AirNow","060832004","1","8.8","ug/m3 LC","49","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/26/2024","AirNow","060832004","1","7.5","ug/m3 LC","42","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/27/2024","AirNow","060832004","1","5.8","ug/m3 LC","32","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/28/2024","AirNow","060832004","1","5.5","ug/m3 LC","31","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/29/2024","AirNow","060832004","1","7","ug/m3 LC","39","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/30/2024","AirNow","060832004","1","5.8","ug/m3 LC","32","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/31/2024","AirNow","060832004","1","5.7","ug/m3 LC","32","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/01/2024","AirNow","060832004","1","5.8","ug/m3 LC","32","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/02/2024","AirNow","060832004","1","6.4","ug/m3 LC","36","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/03/2024","AirNow","060832004","1","6.8","ug/m3 LC","38","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/04/2024","AirNow","060832004","1","6.7","ug/m3 LC","37","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/05/2024","AirNow","060832004","1","8","ug/m3 LC","44","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/06/2024","AirNow","060832004","1","8","ug/m3 LC","44","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/07/2024","AirNow","060832004","1","17.7","ug/m3 LC","67","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/08/2024","AirNow","060832004","1","18","ug/m3 LC","68","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/09/2024","AirNow","060832004","1","12","ug/m3 LC","56","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/10/2024","AirNow","060832004","1","8.5","ug/m3 LC","47","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/11/2024","AirNow","060832004","1","6.4","ug/m3 LC","36","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/12/2024","AirNow","060832004","1","5.5","ug/m3 LC","31","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/13/2024","AirNow","060832004","1","8.6","ug/m3 LC","48","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/14/2024","AirNow","060832004","1","6.8","ug/m3 LC","38","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/15/2024","AirNow","060832004","1","7.7","ug/m3 LC","43","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/16/2024","AirNow","060832004","1","7.3","ug/m3 LC","41","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/17/2024","AirNow","060832004","1","6.7","ug/m3 LC","37","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/18/2024","AirNow","060832004","1","7.2","ug/m3 LC","40","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/19/2024","AirNow","060832004","1","6.5","ug/m3 LC","36","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/20/2024","AirNow","060832004","1","5.2","ug/m3 LC","29","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/21/2024","AirNow","060832004","1","5.7","ug/m3 LC","32","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/25/2024","AirNow","060832004","1","3.6","ug/m3 LC","20","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/27/2024","AirNow","060832004","1","2.8","ug/m3 LC","16","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/28/2024","AirNow","060832004","1","4.2","ug/m3 LC","23","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/29/2024","AirNow","060832004","1","4.7","ug/m3 LC","26","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/30/2024","AirNow","060832004","1","4.9","ug/m3 LC","27","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"12/01/2024","AirNow","060832004","1","4","ug/m3 LC","22","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"12/02/2024","AirNow","060832004","1","5.3","ug/m3 LC","29","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"12/03/2024","AirNow","060832004","1","7","ug/m3 LC","39","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"12/04/2024","AirNow","060832004","1","6.8","ug/m3 LC","38","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"12/05/2024","AirNow","060832004","1","8.6","ug/m3 LC","48","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"12/06/2024","AirNow","060832004","1","9","ug/m3 LC","50","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"12/07/2024","AirNow","060832004","1","8.3","ug/m3 LC","46","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"12/08/2024","AirNow","060832004","1","8.5","ug/m3 LC","47","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"12/09/2024","AirNow","060832004","1","9.3","ug/m3 LC","51","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"12/10/2024","AirNow","060832004","1","6","ug/m3 LC","33","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"12/11/2024","AirNow","060832004","1","7.3","ug/m3 LC","41","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"12/12/2024","AirNow","060832004","1","8.4","ug/m3 LC","47","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"12/13/2024","AirNow","060832004","1","6.4","ug/m3 LC","36","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"12/17/2024","AirNow","060832004","1","4","ug/m3 LC","22","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"12/18/2024","AirNow","060832004","1","5.7","ug/m3 LC","32","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"12/19/2024","AirNow","060832004","1","4.1","ug/m3 LC","23","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"12/20/2024","AirNow","060832004","1","6","ug/m3 LC","33","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"12/21/2024","AirNow","060832004","1","6.5","ug/m3 LC","36","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"12/22/2024","AirNow","060832004","1","5.4","ug/m3 LC","30","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"12/23/2024","AirNow","060832004","1","4.1","ug/m3 LC","23","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"12/25/2024","AirNow","060832004","1","12.7","ug/m3 LC","58","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"12/26/2024","AirNow","060832004","1","4.8","ug/m3 LC","27","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"12/27/2024","AirNow","060832004","1","3.1","ug/m3 LC","17","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"12/28/2024","AirNow","060832004","1","5.1","ug/m3 LC","28","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"12/29/2024","AirNow","060832004","1","3","ug/m3 LC","17","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"12/30/2024","AirNow","060832004","1","5.4","ug/m3 LC","30","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"12/31/2024","AirNow","060832004","1","9.2","ug/m3 LC","51","Lompoc H Street","1","100.0000","88101","PM2.5 - Local Conditions","","","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"01/01/2024","AQS","060832011","1","3.8","ug/m3 LC","21","Goleta","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4455100008805","-119.8284"
"01/02/2024","AQS","060832011","1","4.8","ug/m3 LC","27","Goleta","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4455100008805","-119.8284"
"01/03/2024","AQS","060832011","1","1.4","ug/m3 LC","8","Goleta","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4455100008805","-119.8284"
"01/04/2024","AQS","060832011","1","1.8","ug/m3 LC","10","Goleta","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4455100008805","-119.8284"
"01/05/2024","AQS","060832011","1","2.1","ug/m3 LC","12","Goleta","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4455100008805","-119.8284"
"01/06/2024","AQS","060832011","1","3.9","ug/m3 LC","22","Goleta","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4455100008805","-119.8284"
"01/07/2024","AQS","060832011","1","2.3","ug/m3 LC","13","Goleta","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4455100008805","-119.8284"
"01/08/2024","AQS","060832011","1","2.3","ug/m3 LC","13","Goleta","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4455100008805","-119.8284"
"01/09/2024","AQS","060832011","1","1.4","ug/m3 LC","8","Goleta","1","100.0000","88101","PM2.5 - Local Conditions","170","Met One BAM-1020 Mass Monitor w/VSCC","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.4455100008805","-119.8284"
